51.88	32.28	2.09
51.55	31.88	2.47
51.64	31.84	2.86
52.06	32.12	3.09
52.50	32.45	2.96
52.77	32.66	2.44
52.96	32.75	1.69
53.30	32.80	1.00
53.79	32.79	0.59
54.20	32.64	0.50
54.31	32.32	0.58
54.18	31.92	0.66
54.06	31.57	0.64
54.05	31.45	0.59
54.06	31.73	0.60
53.89	32.37	0.68
53.52	33.11	0.71
53.11	33.65	0.56
52.83	33.84	0.22
52.64	33.82	-0.17
52.38	33.76	-0.41
51.97	33.68	-0.36
51.46	33.47	0.09
51.03	33.09	0.96
50.89	32.63	2.11
51.13	32.23	3.24
51.69	31.84	3.91
52.30	31.36	3.77
52.67	30.70	2.81
52.65	29.95	1.45
52.30	29.30	0.27
51.82	28.86	-0.38
51.36	28.69	-0.55
50.95	28.77	-0.60
50.62	29.02	-0.81
50.46	29.28	-1.10
50.61	29.36	-1.23
51.14	29.18	-1.09
51.95	28.86	-0.82
52.79	28.71	-0.65
53.33	28.89	-0.62
53.37	29.33	-0.58
52.88	29.75	-0.29
52.13	29.88	0.24
51.47	29.69	0.70
51.12	29.31	0.69
51.08	28.86	0.14
51.22	28.41	-0.63
51.39	28.01	-1.13
51.49	27.75	-1.15
51.49	27.65	-0.88
51.36	27.67	-0.68
51.15	27.67	-0.66
50.93	27.56	-0.66
50.73	27.32	-0.44
50.51	26.99	0.05
50.21	26.60	0.68
49.87	26.15	1.28
49.64	25.69	1.74
49.68	25.27	1.95
50.03	24.96	1.83
50.56	24.79	1.41
51.08	24.73	0.90
51.41	24.81	0.51
51.45	25.05	0.32
51.22	25.49	0.26
50.76	26.06	0.28
50.19	26.57	0.42
49.62	26.83	0.71
49.17	26.75	1.06
48.92	26.43	1.27
48.89	26.07	1.18
48.98	25.86	0.86
49.06	25.81	0.49
49.02	25.87	0.20
48.89	25.94	0.01
48.78	25.93	-0.18
48.80	25.81	-0.39
49.00	25.54	-0.56
49.35	25.20	-0.54
49.78	24.88	-0.29
50.20	24.63	0.13
50.52	24.38	0.60
50.64	24.07	0.99
50.55	23.69	1.25
50.31	23.35	1.35
50.07	23.11	1.28
49.93	22.99	1.05
49.92	22.91	0.73
50.01	22.83	0.40
50.18	22.80	0.07
50.39	22.90	-0.27
50.57	23.12	-0.54
50.65	23.34	-0.63
50.57	23.47	-0.44
50.36	23.50	0.02
50.15	23.53	0.59
50.05	23.60	1.10
50.05	23.69	1.40
50.08	23.70	1.43
50.06	23.50	1.22
49.96	23.07	0.92
49.84	22.50	0.71
49.70	22.00	0.73
49.49	21.74	0.96
49.18	21.82	1.25
48.82	22.12	1.43
48.61	22.37	1.47
48.70	22.38	1.46
49.14	22.10	1.51
49.78	21.65	1.61
50.32	21.22	1.62
50.51	20.97	1.37
50.33	20.93	0.87
49.95	21.07	0.34
49.67	21.28	0.00
49.64	21.42	-0.04
49.82	21.40	0.11
50.07	21.21	0.27
50.25	20.94	0.32
50.25	20.73	0.22
50.06	20.68	-0.01
49.71	20.80	-0.34
49.30	20.97	-0.72
48.97	21.04	-1.00
48.80	20.93	-1.03
48.80	20.63	-0.74
48.96	20.24	-0.20
49.23	19.85	0.41
49.56	19.48	0.92
49.83	19.15	1.21
49.88	18.87	1.25
49.62	18.75	1.13
49.07	18.85	0.97
48.46	19.19	0.85
48.04	19.64	0.77
47.90	20.05	0.76
47.96	20.32	0.86
48.07	20.43	1.06
48.19	20.37	1.27
48.41	20.09	1.29
48.81	19.60	1.05
49.33	18.98	0.68
49.82	18.45	0.43
50.13	18.22	0.44
50.30	18.29	0.59
50.40	18.54	0.67
50.47	18.73	0.50
50.44	18.70	0.13
50.26	18.38	-0.23
49.99	17.85	-0.33
49.74	17.25	-0.04
49.58	16.75	0.53
49.48	16.45	1.10
49.41	16.35	1.44
49.39	16.33	1.49
49.47	16.33	1.31
49.59	16.32	1.06
49.64	16.34	0.84
49.54	16.40	0.66
49.28	16.41	0.50
48.97	16.27	0.33
48.68	15.94	0.17
48.46	15.50	0.06
48.35	15.12	0.10
48.36	14.95	0.36
48.49	14.99	0.82
48.68	15.13	1.34
48.90	15.21	1.73
49.16	15.14	1.90
