87.48	99.52	0.00
83.33	99.53	0.00
82.36	99.54	0.00
85.98	99.55	0.00
89.65	99.55	0.00
91.76	99.55	0.00
92.65	99.55	0.00
92.67	99.54	0.00
91.90	99.52	0.00
90.23	99.48	0.00
87.62	99.39	0.00
84.99	99.12	0.00
84.56	97.19	0.03
86.03	82.73	0.33
89.50	98.63	0.03
91.25	99.12	0.02
92.07	98.97	0.02
92.07	97.17	0.06
89.58	61.56	0.78
90.45	98.32	0.02
88.71	99.20	0.01
86.78	99.39	0.00
85.82	99.45	0.00
86.61	99.47	0.00
88.37	99.47	0.00
89.98	99.46	0.00
90.98	99.44	0.00
91.34	99.39	0.00
91.13	99.32	0.00
90.37	99.19	0.00
89.07	98.92	0.00
87.40	98.23	0.01
85.82	95.31	0.03
84.50	40.95	0.47
85.39	90.58	0.09
86.15	97.56	0.02
86.34	98.64	0.01
85.51	98.98	0.01
83.41	99.11	0.01
80.46	99.15	0.01
78.53	99.16	0.01
79.11	99.14	0.01
80.72	99.11	0.00
82.02	99.05	0.00
83.25	98.96	0.00
84.81	98.86	0.00
86.54	98.71	0.00
88.04	98.52	0.00
89.10	98.26	0.00
89.65	97.89	0.00
89.72	97.36	0.00
89.34	96.57	0.00
88.59	95.30	0.00
87.65	93.23	0.00
86.85	89.83	0.00
86.59	85.14	0.01
87.02	82.30	0.01
87.90	84.95	0.01
88.81	89.59	0.00
89.49	92.99	0.00
89.78	95.03	0.00
89.65	96.25	0.00
89.05	96.98	0.00
87.99	97.44	0.00
86.51	97.72	0.00
84.89	97.88	0.00
83.61	97.96	0.00
83.12	97.96	0.00
83.35	97.90	0.00
83.88	97.78	0.00
84.40	97.59	0.00
84.95	97.32	0.01
85.60	96.94	0.01
86.31	96.42	0.01
86.88	95.70	0.01
87.08	94.74	0.01
86.73	93.48	0.01
85.73	91.93	0.01
84.35	90.30	0.01
83.40	89.14	0.01
83.92	89.04	0.01
85.85	90.05	0.01
88.15	91.63	0.00
90.09	93.19	0.00
91.48	94.47	0.00
92.39	95.44	0.00
92.90	96.14	0.00
93.08	96.64	0.00
92.94	96.99	0.00
92.42	97.22	0.00
91.43	97.36	0.00
89.79	97.41	0.00
87.41	97.40	0.00
84.69	97.32	0.00
83.23	97.16	0.00
84.42	96.91	0.00
87.13	96.56	0.00
89.67	96.07	0.00
91.47	95.42	0.00
92.62	94.55	0.00
93.30	93.46	0.01
93.64	92.17	0.01
93.71	90.84	0.01
93.53	89.82	0.01
93.06	89.53	0.01
92.23	90.11	0.01
90.89	91.27	0.01
88.80	92.60	0.01
85.73	93.80	0.01
82.23	94.78	0.01
80.66	95.51	0.01
82.71	96.04	0.01
86.21	96.40	0.01
89.10	96.61	0.01
91.09	96.67	0.01
92.38	96.58	0.01
93.23	96.31	0.01
93.75	95.78	0.02
94.02	94.86	0.02
94.07	93.29	0.03
93.87	90.66	0.04
93.37	86.53	0.05
92.46	81.91	0.07
90.87	81.02	0.07
88.21	85.07	0.06
84.33	89.70	0.04
81.06	92.90	0.03
82.17	94.87	0.02
86.38	96.10	0.01
90.07	96.90	0.01
92.45	97.43	0.01
93.89	97.80	0.01
94.77	98.05	0.01
95.28	98.22	0.01
95.53	98.34	0.01
95.55	98.39	0.01
95.35	98.37	0.01
94.85	98.25	0.01
93.87	97.92	0.02
92.03	96.98	0.03
88.55	93.20	0.08
82.31	49.95	0.61
78.78	80.93	0.21
83.14	95.41	0.04
89.12	97.55	0.01
92.76	98.22	0.01
94.75	98.50	0.00
95.87	98.64	0.00
96.52	98.70	0.00
96.91	98.73	0.00
97.11	98.73	0.00
97.15	98.72	0.00
97.01	98.69	0.00
96.61	98.64	0.00
95.73	98.58	0.00
93.68	98.51	0.00
88.44	98.42	0.00
80.58	98.32	0.00
88.04	98.20	0.00
94.79	98.06	0.00
97.27	97.90	0.00
98.30	97.72	0.00
98.80	97.50	0.00
99.07	97.26	0.00
99.24	96.99	0.00
99.34	96.68	0.00
99.40	96.34	0.00
99.45	95.97	0.00
99.48	95.58	0.00
99.50	95.20	0.00
99.52	94.85	0.00
99.53	94.55	0.00
99.53	94.35	0.00
99.54	94.26	0.00
99.54	94.31	0.00
99.54	94.47	0.00
99.54	94.74	0.00
99.54	95.08	0.00
99.53	95.46	0.00
99.53	95.86	0.00
99.52	96.24	0.00
99.52	96.60	0.00
99.51	96.93	0.00
99.50	97.23	0.00
99.50	97.49	0.00
99.49	97.72	0.00
99.48	97.93	0.00
99.47	98.11	0.00
99.45	98.27	0.00
99.44	98.41	0.00
99.43	98.54	0.00
99.41	98.65	0.00
99.40	98.74	0.00
99.38	98.83	0.00
99.36	98.91	0.00
99.35	98.98	0.00
99.32	99.04	0.00
99.30	99.09	0.00
99.28	99.14	0.00
99.25	99.19	0.00
99.22	99.23	0.00
99.19	99.26	0.00
99.16	99.30	0.00
99.12	99.33	0.00
99.08	99.36	0.00
99.03	99.38	0.00
98.98	99.41	0.00
98.93	99.43	0.00
98.86	99.45	0.00
98.79	99.46	0.00
98.72	99.48	0.00
98.63	99.50	0.00
98.52	99.51	0.00
98.40	99.52	0.00
98.27	99.54	0.00
98.11	99.55	0.00
97.91	99.56	0.00
97.69	99.56	0.00
97.41	99.57	0.00
97.07	99.57	0.00
96.65	99.58	0.00
96.13	99.59	0.00
95.48	99.60	0.00
94.68	99.60	0.00
93.69	99.61	0.00
92.50	99.62	0.00
91.12	99.63	0.00
89.61	99.63	0.00
88.04	99.64	0.00
86.57	99.64	0.00
85.37	99.65	0.00
84.63	99.65	0.00
84.42	99.66	0.00
84.67	99.66	0.00
85.20	99.66	0.00
85.79	99.67	0.00
86.30	99.67	0.00
86.63	99.67	0.00
86.77	99.67	0.00
86.71	99.68	0.01
86.47	99.68	0.01
86.11	99.68	0.01
85.65	99.68	0.01
85.17	99.68	0.01
84.73	99.68	0.01
84.38	99.68	0.01
84.16	99.68	0.01
84.09	99.68	0.01
84.14	99.68	0.01
84.28	99.68	0.01
84.47	99.68	0.01
84.68	99.68	0.01
84.88	99.68	0.01
85.08	99.68	0.01
85.25	99.68	0.02
85.42	99.68	0.02
85.57	99.68	0.02
85.71	99.67	0.02
85.84	99.67	0.02
85.97	99.67	0.02
86.09	99.67	0.02
86.21	99.67	0.02
86.33	99.67	0.02
