7.80	25.66	0.04
7.71	25.71	0.16
7.59	25.89	0.25
7.46	26.15	0.25
7.34	26.44	0.17
7.23	26.67	0.04
7.11	26.79	-0.11
6.96	26.83	-0.23
6.75	26.84	-0.22
6.51	26.91	-0.05
6.27	27.09	0.24
6.09	27.38	0.49
5.91	27.75	0.56
5.70	28.14	0.40
5.42	28.46	0.11
5.12	28.70	-0.16
4.86	28.87	-0.28
4.68	29.02	-0.24
4.58	29.23	-0.11
4.53	29.50	-0.04
4.50	29.78	-0.07
4.48	30.00	-0.19
4.48	30.10	-0.27
4.48	30.10	-0.23
4.45	30.08	-0.05
4.39	30.13	0.18
4.31	30.28	0.33
4.23	30.51	0.33
4.19	30.71	0.20
4.17	30.87	0.03
4.15	30.99	-0.04
4.11	31.13	0.04
4.03	31.27	0.23
3.92	31.38	0.40
3.76	31.45	0.40
3.60	31.51	0.23
3.44	31.62	0.00
3.32	31.82	-0.15
3.23	32.02	-0.16
3.18	32.14	-0.09
3.17	32.16	-0.05
3.18	32.09	-0.07
3.17	32.02	-0.07
3.09	32.02	0.05
2.95	32.13	0.30
2.83	32.32	0.56
2.79	32.58	0.67
2.87	32.87	0.55
2.97	33.15	0.25
3.00	33.38	-0.08
2.91	33.54	-0.31
2.77	33.66	-0.36
2.65	33.76	-0.26
2.61	33.86	-0.06
2.63	33.95	0.15
2.67	34.06	0.28
2.66	34.19	0.30
2.55	34.34	0.24
2.32	34.49	0.18
2.00	34.65	0.19
1.69	34.80	0.31
1.49	34.93	0.50
1.45	35.01	0.65
1.54	35.02	0.69
1.67	34.98	0.59
1.78	34.94	0.38
1.88	34.95	0.13
1.98	35.04	-0.07
2.07	35.20	-0.16
2.12	35.40	-0.07
2.10	35.62	0.16
2.01	35.83	0.45
1.89	35.98	0.69
1.78	36.06	0.82
1.68	36.10	0.84
1.59	36.18	0.79
1.50	36.36	0.74
1.47	36.66	0.72
1.50	37.03	0.73
1.59	37.37	0.71
1.64	37.60	0.64
1.60	37.68	0.51
1.45	37.61	0.35
1.26	37.46	0.19
1.11	37.32	0.06
1.04	37.23	-0.05
1.04	37.23	-0.09
1.08	37.29	-0.04
1.14	37.40	0.08
1.17	37.51	0.17
1.13	37.57	0.18
1.02	37.58	0.12
0.89	37.60	0.07
0.82	37.68	0.08
0.86	37.81	0.12
0.95	37.95	0.10
1.03	38.06	-0.01
1.07	38.16	-0.12
1.12	38.27	-0.13
1.23	38.38	0.01
1.37	38.44	0.25
1.48	38.42	0.48
1.49	38.37	0.63
1.43	38.38	0.69
1.38	38.52	0.68
1.41	38.75	0.58
1.53	38.96	0.40
1.67	39.10	0.17
1.78	39.16	-0.01
1.81	39.21	-0.03
1.75	39.32	0.08
1.62	39.47	0.23
1.43	39.59	0.30
1.27	39.60	0.25
1.20	39.48	0.10
1.24	39.32	-0.06
1.38	39.22	-0.18
1.57	39.24	-0.22
1.77	39.38	-0.19
1.96	39.61	-0.13
2.11	39.85	-0.08
2.21	40.05	-0.05
2.21	40.22	-0.04
2.14	40.35	-0.05
2.05	40.47	-0.10
2.03	40.57	-0.20
2.09	40.68	-0.33
2.19	40.80	-0.47
2.29	40.93	-0.56
2.34	41.05	-0.56
2.36	41.11	-0.46
2.42	41.11	-0.27
2.52	41.10	-0.03
2.62	41.16	0.23
2.67	41.32	0.44
2.64	41.54	0.55
2.56	41.71	0.51
2.49	41.76	0.34
2.52	41.67	0.10
2.66	41.53	-0.11
2.91	41.41	-0.22
3.21	41.40	-0.24
3.52	41.51	-0.21
3.78	41.73	-0.18
3.95	41.97	-0.13
4.02	42.15	-0.04
4.00	42.20	0.13
3.93	42.14	0.34
3.87	42.03	0.54
3.83	41.96	0.67
3.85	41.96	0.66
3.95	42.03	0.53
4.14	42.15	0.33
4.42	42.28	0.15
4.72	42.39	0.07
4.93	42.41	0.11
5.00	42.34	0.18
4.96	42.21	0.22
4.88	42.14	0.19
4.81	42.18	0.15
4.77	42.33	0.15
4.79	42.51	0.20
4.92	42.63	0.27
5.20	42.66	0.27
5.63	42.62	0.19
6.10	42.59	0.05
6.48	42.58	-0.08
6.69	42.60	-0.10
6.73	42.64	0.02
6.65	42.69	0.26
6.54	42.82	0.56
6.49	43.07	0.84
6.53	43.42	1.03
6.65	43.78	1.07
6.81	44.02	0.94
7.00	44.04	0.66
7.18	43.85	0.32
7.36	43.52	0.05
7.52	43.16	-0.08
7.65	42.87	-0.11
7.78	42.71	-0.14
7.93	42.73	-0.27
8.11	42.88	-0.47
8.31	43.10	-0.64
8.49	43.31	-0.68
8.64	43.49	-0.56
8.75	43.63	-0.32
8.82	43.72	-0.05
8.88	43.76	0.16
8.91	43.72	0.26
8.89	43.65	0.24
8.84	43.58	0.13
8.80	43.56	0.02
8.83	43.58	-0.03
8.94	43.59	0.00
9.09	43.55	0.11
9.26	43.48	0.25
9.40	43.42	0.38
9.55	43.39	0.44
9.69	43.39	0.38
9.83	43.40	0.19
9.95	43.44	-0.04
10.08	43.50	-0.21
10.25	43.58	-0.24
10.46	43.65	-0.16
10.71	43.69	-0.05
10.98	43.68	-0.01
11.25	43.61	-0.04
11.52	43.46	-0.10
11.75	43.26	-0.11
11.90	43.11	-0.07
11.94	43.09	-0.04
11.88	43.23	-0.08
11.81	43.51	-0.21
11.81	43.84	-0.33
11.93	44.15	-0.34
12.16	44.38	-0.20
12.44	44.53	0.04
12.71	44.59	0.26
12.96	44.56	0.36
13.17	44.42	0.34
13.33	44.22	0.24
13.40	44.02	0.15
13.38	43.91	0.09
13.33	43.91	0.07
13.31	43.99	0.07
13.40	44.07	0.12
13.59	44.13	0.21
13.82	44.17	0.31
14.03	44.24	0.36
14.17	44.35	0.29
14.25	44.43	0.15
14.31	44.43	0.01
14.40	44.33	-0.03
14.56	44.15	0.02
14.79	43.97	0.09
15.08	43.87	0.12
15.40	43.88	0.08
15.71	44.01	-0.02
15.95	44.14	-0.15
16.08	44.19	-0.26
16.12	44.11	-0.29
16.12	43.98	-0.22
16.18	43.88	-0.08
16.33	43.93	0.03
16.57	44.10	0.05
16.81	44.31	0.00
16.98	44.46	-0.07
17.05	44.46	-0.09
17.05	44.32	-0.08
17.03	44.12	-0.05
17.05	43.95	-0.02
17.12	43.87	-0.02
17.20	43.88	-0.06
17.28	43.88	-0.14
17.38	43.81	-0.25
17.52	43.68	-0.35
17.71	43.55	-0.41
17.89	43.50	-0.42
18.02	43.53	-0.38
18.11	43.59	-0.33
18.23	43.65	-0.26
18.45	43.71	-0.19
18.75	43.82	-0.14
19.01	43.94	-0.12
19.16	44.00	-0.10
19.18	43.92	-0.07
19.15	43.71	-0.02
19.16	43.48	0.02
19.29	43.35	0.03
19.56	43.39	0.03
19.92	43.55	0.06
20.30	43.71	0.17
20.63	43.77	0.30
20.87	43.69	0.40
21.06	43.51	0.43
21.26	43.31	0.39
21.50	43.17	0.31
21.76	43.15	0.22
22.00	43.25	0.13
22.19	43.40	0.06
22.36	43.51	0.04
22.52	43.49	0.06
22.63	43.36	0.11
22.68	43.20	0.16
22.65	43.09	0.20
22.61	43.05	0.27
22.64	43.05	0.35
22.78	43.05	0.43
23.00	43.00	0.45
23.26	42.92	0.39
23.48	42.83	0.23
23.65	42.72	0.02
23.76	42.61	-0.18
23.85	42.51	-0.33
23.93	42.42	-0.37
24.01	42.36	-0.28
24.10	42.36	-0.11
24.18	42.41	0.09
24.27	42.46	0.28
24.40	42.47	0.44
24.57	42.40	0.54
24.79	42.28	0.61
25.01	42.14	0.63
25.22	42.02	0.58
25.38	41.92	0.45
25.47	41.82	0.27
25.55	41.72	0.08
25.64	41.66	-0.03
25.77	41.68	-0.05
25.92	41.77	0.01
26.05	41.88	0.08
26.13	41.98	0.11
26.16	42.04	0.07
26.17	42.03	-0.02
26.21	41.94	-0.15
26.28	41.82	-0.29
26.38	41.70	-0.42
26.50	41.65	-0.53
26.68	41.62	-0.60
26.89	41.57	-0.60
27.12	41.42	-0.53
27.31	41.22	-0.45
27.41	41.05	-0.39
27.45	40.98	-0.38
27.48	41.00	-0.38
27.55	41.07	-0.32
27.73	41.14	-0.20
28.00	41.20	-0.03
28.32	41.25	0.11
28.59	41.31	0.18
28.76	41.33	0.17
28.82	41.31	0.13
28.82	41.19	0.09
28.85	40.99	0.06
28.92	40.72	0.03
29.01	40.47	-0.02
29.08	40.30	-0.10
29.14	40.23	-0.24
29.23	40.21	-0.40
29.38	40.13	-0.53
29.62	39.96	-0.63
29.89	39.72	-0.66
30.14	39.46	-0.61
30.30	39.23	-0.46
30.33	39.06	-0.25
30.25	38.97	-0.02
30.15	38.95	0.17
30.13	39.01	0.30
30.23	39.10	0.37
30.42	39.17	0.41
30.60	39.16	0.43
30.72	39.06	0.42
30.76	38.90	0.39
30.78	38.69	0.35
30.86	38.49	0.31
31.06	38.30	0.24
31.39	38.16	0.15
31.78	38.08	0.05
32.11	38.03	-0.02
32.31	38.00	-0.01
32.34	37.99	0.09
32.26	38.00	0.20
32.17	38.03	0.23
32.15	38.03	0.17
32.22	37.95	0.05
32.33	37.76	-0.03
32.42	37.48	-0.01
32.46	37.15	0.12
32.46	36.86	0.27
32.47	36.65	0.33
32.55	36.56	0.24
32.69	36.54	0.06
32.85	36.55	-0.12
32.96	36.50	-0.15
32.99	36.40	0.01
32.96	36.28	0.31
32.92	36.19	0.61
32.93	36.15	0.77
33.02	36.14	0.71
33.17	36.12	0.49
33.34	36.06	0.22
33.51	35.95	0.03
33.63	35.78	-0.02
33.71	35.53	0.04
33.73	35.23	0.15
33.73	34.95	0.25
33.74	34.74	0.33
33.81	34.64	0.42
33.93	34.61	0.49
34.08	34.59	0.52
34.23	34.56	0.50
34.36	34.49	0.45
34.46	34.41	0.36
34.56	34.30	0.26
34.68	34.15	0.17
34.85	33.96	0.12
35.07	33.75	0.11
35.30	33.56	0.13
35.50	33.42	0.12
35.62	33.34	0.06
35.66	33.28	-0.02
35.63	33.21	-0.08
35.56	33.10	-0.07
35.49	32.95	-0.01
35.48	32.79	0.05
35.57	32.63	0.06
35.77	32.46	0.02
36.03	32.27	0.00
36.24	32.10	0.05
36.36	32.00	0.19
36.37	32.00	0.36
36.37	32.06	0.50
36.38	32.08	0.54
36.41	31.98	0.50
36.41	31.75	0.38
36.35	31.48	0.26
36.27	31.26	0.17
36.26	31.15	0.16
36.39	31.13	0.20
36.66	31.13	0.27
36.97	31.09	0.33
37.20	30.97	0.37
37.28	30.77	0.39
37.22	30.49	0.40
37.09	30.17	0.40
36.96	29.87	0.40
36.90	29.68	0.39
36.90	29.58	0.37
36.97	29.54	0.30
37.07	29.45	0.18
37.16	29.27	0.02
37.20	29.04	-0.14
37.17	28.83	-0.24
37.08	28.74	-0.26
37.01	28.73	-0.20
37.07	28.74	-0.10
37.26	28.65	-0.01
37.55	28.43	0.03
37.82	28.10	0.02
37.97	27.75	0.02
38.00	27.46	0.04
37.95	27.30	0.07
37.90	27.26	0.07
37.87	27.31	0.05
37.87	27.36	0.00
37.87	27.33	-0.04
37.86	27.17	-0.07
37.85	26.90	-0.06
37.88	26.60	-0.03
37.96	26.34	0.01
38.11	26.17	0.03
38.28	26.08	0.00
38.45	26.04	-0.04
38.56	25.99	-0.10
38.60	25.89	-0.14
38.59	25.72	-0.17
38.54	25.53	-0.18
38.48	25.34	-0.15
38.42	25.18	-0.05
38.37	25.04	0.08
38.34	24.93	0.19
38.38	24.83	0.21
38.48	24.74	0.14
38.61	24.65	0.03
38.72	24.53	-0.06
38.78	24.38	-0.08
38.79	24.17	-0.04
38.80	23.91	0.04
38.83	23.64	0.12
38.87	23.39	0.16
38.88	23.21	0.12
38.85	23.10	0.01
38.79	23.03	-0.14
38.72	22.93	-0.24
38.64	22.78	-0.23
38.58	22.57	-0.10
38.56	22.35	0.10
38.64	22.15	0.29
38.84	22.01	0.41
39.09	21.91	0.41
39.29	21.80	0.30
39.38	21.63	0.12
39.35	21.34	-0.05
39.23	20.92	-0.17
39.11	20.46	-0.23
39.04	20.06	-0.24
39.04	19.81	-0.24
39.11	19.74	-0.22
39.23	19.81	-0.16
39.36	19.90	-0.04
39.45	19.92	0.15
39.47	19.82	0.39
39.42	19.61	0.59
39.37	19.35	0.66
39.36	19.10	0.59
39.42	18.88	0.43
39.51	18.69	0.25
39.58	18.52	0.11
39.59	18.36	0.00
39.54	18.20	-0.08
39.45	18.04	-0.11
39.37	17.87	-0.09
39.34	17.71	-0.02
39.36	17.55	0.03
39.42	17.38	0.01
39.51	17.19	-0.08
39.61	16.99	-0.16
39.72	16.77	-0.17
39.79	16.56	-0.08
39.82	16.35	0.07
39.79	16.14	0.24
39.74	15.94	0.39
39.71	15.75	0.52
39.73	15.57	0.61
39.80	15.38	0.65
39.91	15.19	0.62
39.98	15.02	0.52
39.97	14.86	0.38
39.85	14.73	0.24
39.60	14.61	0.11
39.28	14.49	-0.02
38.97	14.36	-0.18
38.77	14.19	-0.31
38.71	13.99	-0.34
38.79	13.74	-0.23
38.91	13.47	-0.04
39.02	13.19	0.12
39.07	12.93	0.16
39.07	12.72	0.09
39.04	12.57	0.00
38.98	12.46	-0.04
38.92	12.34	0.01
38.86	12.18	0.06
38.82	11.97	0.06
38.82	11.75	-0.03
38.87	11.58	-0.15
38.93	11.49	-0.24
38.97	11.43	-0.25
38.93	11.33	-0.19
38.82	11.17	-0.10
38.68	10.98	-0.01
38.59	10.78	0.06
38.57	10.60	0.11
38.62	10.43	0.13
38.71	10.26	0.13
38.79	10.09	0.10
38.83	9.94	0.06
38.83	9.82	0.04
38.77	9.70	0.06
38.69	9.58	0.09
38.58	9.45	0.11
38.45	9.32	0.08
38.29	9.19	0.03
38.12	9.04	-0.01
37.98	8.87	-0.01
37.88	8.68	0.04
37.84	8.46	0.13
37.84	8.25	0.19
37.87	8.07	0.19
37.93	7.92	0.12
38.03	7.80	-0.01
38.15	7.66	-0.16
38.25	7.48	-0.28
38.31	7.27	-0.34
38.32	7.06	-0.34
38.30	6.88	-0.29
38.27	6.72	-0.23
38.23	6.59	-0.16
38.19	6.48	-0.11
38.15	6.40	-0.06
38.10	6.31	-0.01
38.05	6.20	0.03
37.99	6.04	0.06
37.95	5.86	0.05
37.94	5.69	0.00
37.95	5.59	-0.08
37.96	5.56	-0.17
37.91	5.54	-0.24
37.80	5.49	-0.25
37.67	5.38	-0.19
37.52	5.22	-0.12
37.37	5.06	-0.09
37.24	4.93	-0.12
37.16	4.85	-0.17
37.14	4.80	-0.17
37.16	4.72	-0.12
37.17	4.61	-0.02
37.13	4.47	0.05
37.03	4.35	0.09
36.92	4.28	0.08
36.85	4.26	0.09
36.80	4.26	0.14
36.76	4.22	0.24
36.69	4.12	0.36
36.59	3.96	0.46
36.48	3.76	0.51
36.37	3.55	0.51
36.28	3.36	0.47
36.21	3.19	0.39
36.14	3.08	0.30
36.08	3.02	0.24
36.00	3.00	0.25
35.90	2.97	0.33
35.81	2.87	0.42
35.75	2.70	0.45
35.75	2.51	0.40
35.76	2.37	0.32
35.73	2.33	0.27
35.64	2.32	0.28
35.49	2.27	0.30
35.33	2.14	0.30
35.17	1.99	0.28
35.02	1.89	0.24
34.87	1.87	0.19
34.72	1.90	0.10
34.59	1.92	-0.02
34.51	1.89	-0.17
34.50	1.80	-0.26
34.53	1.70	-0.26
34.58	1.59	-0.17
34.62	1.50	-0.04
34.63	1.40	0.06
34.61	1.29	0.11
34.56	1.20	0.12
34.47	1.13	0.11
34.33	1.09	0.11
34.14	1.07	0.06
33.93	1.07	-0.02
33.73	1.06	-0.12
33.58	1.02	-0.16
33.48	0.94	-0.13
33.41	0.83	-0.02
33.35	0.76	0.10
33.30	0.73	0.16
33.28	0.71	0.16
33.32	0.66	0.12
33.41	0.56	0.06
33.55	0.47	0.03
33.64	0.43	0.02
33.62	0.46	0.04
33.45	0.54	0.07
33.15	0.61	0.10
32.81	0.66	0.12
32.54	0.70	0.12
32.42	0.74	0.07
32.42	0.78	0.01
32.47	0.81	-0.04
32.47	0.83	-0.07
32.36	0.82	-0.06
32.17	0.79	-0.01
31.94	0.72	0.07
31.76	0.60	0.17
31.64	0.47	0.24
31.54	0.34	0.26
31.43	0.29	0.19
31.28	0.35	0.09
31.12	0.51	-0.01
30.99	0.70	-0.05
30.91	0.85	-0.07
30.86	0.93	-0.10
30.82	0.92	-0.14
30.76	0.85	-0.19
30.67	0.78	-0.20
