28.39	28.39	70.75
28.39	28.39	70.75
28.39	28.39	70.74
28.39	28.39	70.73
28.38	28.38	70.73
28.38	28.38	70.72
28.38	28.38	70.71
28.38	28.38	70.71
28.37	28.37	70.70
28.37	28.37	70.70
28.37	28.37	70.70
28.37	28.37	70.69
28.37	28.37	70.69
28.37	28.37	70.69
28.37	28.37	70.69
28.37	28.37	70.69
28.37	28.37	70.69
28.37	28.37	70.70
28.38	28.38	70.71
28.38	28.38	70.73
28.39	28.39	70.75
28.39	28.39	70.76
28.39	28.39	70.78
28.40	28.40	70.80
28.40	28.40	70.81
28.41	28.41	70.83
28.41	28.41	70.84
28.41	28.41	70.83
28.41	28.41	70.83
28.40	28.40	70.82
28.40	28.40	70.82
28.40	28.40	70.81
28.40	28.40	70.80
28.40	28.40	70.80
28.39	28.39	70.79
28.39	28.39	70.79
28.39	28.39	70.78
28.39	28.39	70.77
28.38	28.38	70.76
28.38	28.38	70.75
28.38	28.38	70.74
28.37	28.37	70.73
28.37	28.37	70.72
28.37	28.37	70.71
28.36	28.36	70.71
28.36	28.36	70.70
28.36	28.36	70.71
28.36	28.36	70.71
28.37	28.37	70.72
28.37	28.37	70.72
28.37	28.37	70.73
28.37	28.37	70.73
28.37	28.37	70.73
28.37	28.37	70.74
28.37	28.37	70.74
28.37	28.37	70.74
28.37	28.37	70.74
28.37	28.37	70.74
28.37	28.37	70.74
28.37	28.37	70.74
28.37	28.37	70.74
28.37	28.37	70.73
28.37	28.37	70.73
28.37	28.37	70.73
28.37	28.37	70.73
28.36	28.36	70.73
28.37	28.37	70.73
28.37	28.37	70.73
28.37	28.37	70.74
28.37	28.37	70.74
28.37	28.37	70.75
28.37	28.37	70.75
28.37	28.37	70.75
28.37	28.37	70.76
28.37	28.37	70.76
28.37	28.37	70.76
28.37	28.37	70.77
28.37	28.37	70.77
28.37	28.37	70.78
28.38	28.38	70.78
28.38	28.38	70.78
28.38	28.38	70.79
28.38	28.38	70.79
28.38	28.38	70.80
28.38	28.38	70.80
28.38	28.38	70.81
28.38	28.38	70.81
28.38	28.38	70.81
28.38	28.38	70.82
28.39	28.39	70.82
28.39	28.39	70.82
28.39	28.39	70.82
28.39	28.39	70.82
28.39	28.39	70.82
28.39	28.39	70.82
28.39	28.39	70.82
28.39	28.39	70.83
28.39	28.39	70.83
28.39	28.39	70.83
28.39	28.39	70.83
28.39	28.39	70.83
28.38	28.38	70.82
28.39	28.39	70.83
28.38	28.38	70.81
28.36	28.36	70.76
28.38	28.38	70.82
28.40	28.40	70.88
28.36	28.36	70.74
28.31	28.31	70.59
28.32	28.32	70.63
28.23	28.23	70.34
28.24	28.24	70.37
28.29	28.29	70.53
28.31	28.31	70.61
28.10	28.10	69.93
28.09	28.09	69.90
28.05	28.05	69.78
27.99	27.99	69.58
28.06	28.06	69.80
27.96	27.96	69.48
27.84	27.84	69.10
27.76	27.76	68.85
27.77	27.77	68.90
27.78	27.78	68.94
27.82	27.82	69.06
27.90	27.90	69.30
27.72	27.72	68.74
27.62	27.62	68.40
27.53	27.53	68.14
27.37	27.37	67.60
27.41	27.41	67.74
27.38	27.38	67.64
27.17	27.17	66.96
27.08	27.08	66.65
27.06	27.06	66.61
27.05	27.05	66.57
26.83	26.83	65.85
26.79	26.79	65.71
26.73	26.73	65.52
26.59	26.59	65.02
26.62	26.62	65.12
26.57	26.57	64.99
26.43	26.43	64.50
26.37	26.37	64.29
26.39	26.39	64.38
26.48	26.48	64.66
26.45	26.45	64.55
26.43	26.43	64.51
26.43	26.43	64.50
26.36	26.36	64.27
26.36	26.36	64.26
26.40	26.40	64.41
26.36	26.36	64.27
26.40	26.40	64.41
26.50	26.50	64.74
26.52	26.52	64.80
26.52	26.52	64.79
26.49	26.49	64.69
26.50	26.50	64.72
26.51	26.51	64.77
26.51	26.51	64.78
26.55	26.55	64.91
26.61	26.61	65.09
26.69	26.69	65.35
26.71	26.71	65.44
26.70	26.70	65.41
26.72	26.72	65.48
26.74	26.74	65.54
26.75	26.75	65.59
26.77	26.77	65.65
26.79	26.79	65.69
26.78	26.78	65.66
26.78	26.78	65.68
26.80	26.80	65.75
26.79	26.79	65.72
26.79	26.79	65.71
26.82	26.82	65.81
26.83	26.83	65.85
26.83	26.83	65.84
26.85	26.85	65.91
26.86	26.86	65.95
26.85	26.85	65.90
26.84	26.84	65.89
26.85	26.85	65.91
26.85	26.85	65.92
26.86	26.86	65.93
26.87	26.87	65.96
26.87	26.87	65.97
26.87	26.87	65.97
26.88	26.88	65.99
26.89	26.89	66.02
26.88	26.88	65.99
26.87	26.87	65.96
26.85	26.85	65.93
26.85	26.85	65.91
26.84	26.84	65.89
26.81	26.81	65.81
26.78	26.78	65.72
26.81	26.81	65.80
26.82	26.82	65.84
26.79	26.79	65.75
26.76	26.76	65.67
26.75	26.75	65.62
26.73	26.73	65.56
26.71	26.71	65.49
26.69	26.69	65.43
26.67	26.67	65.37
26.65	26.65	65.30
26.63	26.63	65.24
26.61	26.61	65.16
26.59	26.59	65.08
26.56	26.56	65.00
26.54	26.54	64.93
26.52	26.52	64.87
26.51	26.51	64.81
26.49	26.49	64.76
26.48	26.48	64.71
26.46	26.46	64.65
26.45	26.45	64.63
26.45	26.45	64.62
26.44	26.44	64.58
26.42	26.42	64.52
26.42	26.42	64.53
26.43	26.43	64.55
26.43	26.43	64.53
26.42	26.42	64.52
26.43	26.43	64.55
26.44	26.44	64.57
26.44	26.44	64.59
26.45	26.45	64.61
26.45	26.45	64.62
26.45	26.45	64.63
26.46	26.46	64.66
26.47	26.47	64.68
26.48	26.48	64.71
